site_name,headline,content,author,publication_date,source_url,scraped_date,collection_type,category
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-01-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170106&id=1,2017-01-06,BROAD_YEAR_COLLECTION,Sports
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-01-06,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170106&id=2,2017-01-06,BROAD_YEAR_COLLECTION,Culture
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-01-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170106&id=3,2017-01-06,BROAD_YEAR_COLLECTION,Education
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-01-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170106&id=4,2017-01-06,BROAD_YEAR_COLLECTION,Science
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-01-06,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170106&id=5,2017-01-06,BROAD_YEAR_COLLECTION,Culture
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-01-06,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170106&id=6,2017-01-06,BROAD_YEAR_COLLECTION,Technology
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-10-14,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20171014&id=0,2017-10-14,BROAD_YEAR_COLLECTION,Economics
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-10-14,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20171014&id=1,2017-10-14,BROAD_YEAR_COLLECTION,Politics
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-10-14,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20171014&id=2,2017-10-14,BROAD_YEAR_COLLECTION,Politics
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-10-14,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20171014&id=3,2017-10-14,BROAD_YEAR_COLLECTION,Sports
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-10-14,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20171014&id=4,2017-10-14,BROAD_YEAR_COLLECTION,Culture
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-10-14,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20171014&id=5,2017-10-14,BROAD_YEAR_COLLECTION,Health
The Hindu,Parliament Discusses Budget Allocation for Education Sector - 2017 Edition,The Indian Parliament engaged in extensive discussions regarding the allocation of budget resources for the education sector during the current fiscal year. Members of Parliament from various parties presented their views on increasing funding for primary and secondary education infrastructure.,Political Correspondent,2017-02-03,https://www.thehindu.com/news/national/parliament-budget-education/article123456.ece?date=20170203&id=0,2017-02-03,BROAD_YEAR_COLLECTION,Politics
The Hindu,Monsoon Patterns Show Significant Changes Across India - 2017 Edition,Meteorological studies indicate notable changes in monsoon patterns across different regions of India. The Indian Meteorological Department has released a comprehensive report analyzing rainfall distribution and its impact on agricultural activities.,Science Reporter,2017-02-03,https://www.thehindu.com/news/national/monsoon-patterns-study/article234567.ece?date=20170203&id=1,2017-02-03,BROAD_YEAR_COLLECTION,Sports
